InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
551125,47566,PARTY BUNTING,1,2024-06-08 01:16,4.59,11167,EIRE
551125,22423,REGENCY CAKESTAND 3 TIER,1,2024-06-08 01:16,14.93,11167,EIRE
551125,22457,NATURAL SLATE HEART MEMO BOARD,2,2024-06-08 01:16,3.45,11167,EIRE
548575,22457,NATURAL SLATE HEART MEMO BOARD,2,2024-06-08 01:22,3.46,10959,United Kingdom
548575,21731,RED TOADSTOOL LED NIGHT LIGHT,5,2024-06-08 01:22,1.33,10959,United Kingdom
548575,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-06-08 01:22,1.91,10959,United Kingdom
543822,20727,LUNCH BAG BLACK SKULL,9,2024-06-08 01:46,1.6,10601,Netherlands
543822,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2024-06-08 01:46,1.85,10601,Netherlands
543822,85099B,JUMBO BAG RED RETROSPOT,7,2024-06-08 01:46,1.91,10601,Netherlands
543822,22423,REGENCY CAKESTAND 3 TIER,1,2024-06-08 01:46,11.51,10601,Netherlands
543822,22383,LUNCH BAG SUKI DESIGN,9,2024-06-08 01:46,1.58,10601,Netherlands
540454,21731,RED TOADSTOOL LED NIGHT LIGHT,3,2024-06-08 09:50,1.36,10335,Netherlands
540454,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2024-06-08 09:50,1.68,10335,Netherlands
540454,20727,LUNCH BAG BLACK SKULL,2,2024-06-08 09:50,1.49,10335,Netherlands
550726,22423,REGENCY CAKESTAND 3 TIER,1,2024-06-08 10:22,11.65,11134,United Kingdom
550726,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2024-06-08 10:22,5.54,11134,United Kingdom
550726,20725,LUNCH BAG RED RETROSPOT,6,2024-06-08 10:22,1.46,11134,United Kingdom
550726,21931,JUMBO STORAGE BAG SUKI,4,2024-06-08 10:22,2.09,11134,United Kingdom
550726,21212,PACK OF 72 RETROSPOT PAPER  CASES,18,2024-06-08 10:22,0.47,11134,United Kingdom
550726,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2024-06-08 10:22,3.18,11134,United Kingdom
550726,47566,PARTY BUNTING,1,2024-06-08 10:22,5.78,11134,United Kingdom
550726,20727,LUNCH BAG BLACK SKULL,6,2024-06-08 10:22,1.49,11134,United Kingdom
546141,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-06-08 18:10,1.68,10784,Netherlands
546141,20728,LUNCH BAG CARS BLUE,7,2024-06-08 18:10,1.45,10784,Netherlands
546141,22469,HEART OF WICKER SMALL,6,2024-06-08 18:10,1.64,10784,Netherlands
546141,21212,PACK OF 72 RETROSPOT PAPER  CASES,19,2024-06-08 18:10,0.51,10784,Netherlands
546141,22457,NATURAL SLATE HEART MEMO BOARD,3,2024-06-08 18:10,2.97,10784,Netherlands
546141,85099B,JUMBO BAG RED RETROSPOT,6,2024-06-08 18:10,1.75,10784,Netherlands
546141,22960,JAM MAKING SET WITH JARS,3,2024-06-08 18:10,3.81,10784,Netherlands
546141,21931,JUMBO STORAGE BAG SUKI,4,2024-06-08 18:10,2.42,10784,Netherlands
546713,21931,JUMBO STORAGE BAG SUKI,13,2024-06-08 19:46,2.1,10832,EIRE
546176,20727,LUNCH BAG BLACK SKULL,3,2024-06-09 06:00,1.45,10790,United Kingdom
546176,20728,LUNCH BAG CARS BLUE,3,2024-06-09 06:00,1.51,10790,United Kingdom
546176,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-06-09 06:00,2.73,10790,United Kingdom
546176,21212,PACK OF 72 RETROSPOT PAPER  CASES,9,2024-06-09 06:00,0.44,10790,United Kingdom
546176,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-06-09 06:00,5.72,10790,United Kingdom
546176,22457,NATURAL SLATE HEART MEMO BOARD,1,2024-06-09 06:00,3.14,10790,United Kingdom
546176,22556,PLASTERS IN TIN CIRCUS PARADE,2,2024-06-09 06:00,1.96,10790,United Kingdom
545582,21931,JUMBO STORAGE BAG SUKI,1,2024-06-09 08:58,2.38,10744,United Kingdom
545582,22457,NATURAL SLATE HEART MEMO BOARD,1,2024-06-09 08:58,3.6,10744,United Kingdom
545582,21731,RED TOADSTOOL LED NIGHT LIGHT,3,2024-06-09 08:58,1.29,10744,United Kingdom
545582,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2024-06-09 08:58,2.68,10744,United Kingdom
545582,47566,PARTY BUNTING,1,2024-06-09 08:58,4.91,10744,United Kingdom
545582,20725,LUNCH BAG RED RETROSPOT,2,2024-06-09 08:58,1.59,10744,United Kingdom
549985,21212,PACK OF 72 RETROSPOT PAPER  CASES,11,2024-06-09 16:57,0.46,11080,Spain
549985,20725,LUNCH BAG RED RETROSPOT,3,2024-06-09 16:57,1.62,11080,Spain
549985,47566,PARTY BUNTING,1,2024-06-09 16:57,5.65,11080,Spain
549985,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,2024-06-09 16:57,1.68,11080,Spain
549985,22457,NATURAL SLATE HEART MEMO BOARD,2,2024-06-09 16:57,3.16,11080,Spain
539703,22383,LUNCH BAG SUKI DESIGN,23,2024-06-10 04:25,1.54,10274,EIRE
539881,85099B,JUMBO BAG RED RETROSPOT,6,2024-06-10 20:30,1.71,10286,EIRE
539881,21212,PACK OF 72 RETROSPOT PAPER  CASES,22,2024-06-10 20:30,0.48,10286,EIRE
550637,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-06-11 01:12,5.41,11128,France
550637,22423,REGENCY CAKESTAND 3 TIER,1,2024-06-11 01:12,11.34,11128,France
550637,21212,PACK OF 72 RETROSPOT PAPER  CASES,16,2024-06-11 01:12,0.47,11128,France
550637,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2024-06-11 01:12,1.77,11128,France
550637,47566,PARTY BUNTING,2,2024-06-11 01:12,4.63,11128,France
550637,22556,PLASTERS IN TIN CIRCUS PARADE,4,2024-06-11 01:12,2.02,11128,France
550637,85099B,JUMBO BAG RED RETROSPOT,4,2024-06-11 01:12,1.89,11128,France
539668,21731,RED TOADSTOOL LED NIGHT LIGHT,4,2024-06-11 15:15,1.63,10270,United Kingdom
539668,21212,PACK OF 72 RETROSPOT PAPER  CASES,14,2024-06-11 15:15,0.48,10270,United Kingdom
539668,20728,LUNCH BAG CARS BLUE,4,2024-06-11 15:15,1.61,10270,United Kingdom
539668,22383,LUNCH BAG SUKI DESIGN,4,2024-06-11 15:15,1.57,10270,United Kingdom
539668,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2024-06-11 15:15,2.89,10270,United Kingdom
547951,47566,PARTY BUNTING,2,2024-06-11 15:44,4.94,10921,United Kingdom
547951,22197,POPCORN HOLDER,16,2024-06-11 15:44,0.73,10921,United Kingdom
547951,22457,NATURAL SLATE HEART MEMO BOARD,3,2024-06-11 15:44,3.74,10921,United Kingdom
547951,20728,LUNCH BAG CARS BLUE,8,2024-06-11 15:44,1.5,10921,United Kingdom
548576,21731,RED TOADSTOOL LED NIGHT LIGHT,6,2024-06-12 01:09,1.63,10959,United Kingdom
548576,22457,NATURAL SLATE HEART MEMO BOARD,3,2024-06-12 01:09,3.1,10959,United Kingdom
549158,22469,HEART OF WICKER SMALL,4,2024-06-12 06:11,1.6,11011,United Kingdom
549158,21931,JUMBO STORAGE BAG SUKI,3,2024-06-12 06:11,2.26,11011,United Kingdom
549158,21212,PACK OF 72 RETROSPOT PAPER  CASES,12,2024-06-12 06:11,0.54,11011,United Kingdom
549158,22197,POPCORN HOLDER,9,2024-06-12 06:11,0.72,11011,United Kingdom
549158,21731,RED TOADSTOOL LED NIGHT LIGHT,5,2024-06-12 06:11,1.32,11011,United Kingdom
544267,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2024-06-12 12:55,1.75,10635,Germany
544267,21212,PACK OF 72 RETROSPOT PAPER  CASES,32,2024-06-12 12:55,0.46,10635,Germany
544267,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-06-12 12:55,2.03,10635,Germany
544267,85099B,JUMBO BAG RED RETROSPOT,8,2024-06-12 12:55,1.8,10635,Germany
544267,47566,PARTY BUNTING,3,2024-06-12 12:55,4.53,10635,Germany
541065,20725,LUNCH BAG RED RETROSPOT,11,2024-06-12 20:03,1.59,10382,United Kingdom
541065,22197,POPCORN HOLDER,22,2024-06-12 20:03,0.83,10382,United Kingdom
541065,20728,LUNCH BAG CARS BLUE,11,2024-06-12 20:03,1.58,10382,United Kingdom
541065,21931,JUMBO STORAGE BAG SUKI,8,2024-06-12 20:03,2.25,10382,United Kingdom
541065,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2024-06-12 20:03,1.52,10382,United Kingdom
541065,22469,HEART OF WICKER SMALL,11,2024-06-12 20:03,1.6,10382,United Kingdom
541065,22457,NATURAL SLATE HEART MEMO BOARD,6,2024-06-12 20:03,3.15,10382,United Kingdom
541065,22423,REGENCY CAKESTAND 3 TIER,1,2024-06-12 20:03,12.46,10382,United Kingdom
549318,47566,PARTY BUNTING,1,2024-06-12 23:58,5.46,11021,United Kingdom
549318,22960,JAM MAKING SET WITH JARS,2,2024-06-12 23:58,4.12,11021,United Kingdom
549318,21731,RED TOADSTOOL LED NIGHT LIGHT,5,2024-06-12 23:58,1.47,11021,United Kingdom
549318,22383,LUNCH BAG SUKI DESIGN,5,2024-06-12 23:58,1.59,11021,United Kingdom
549318,85099B,JUMBO BAG RED RETROSPOT,4,2024-06-12 23:58,1.96,11021,United Kingdom
540455,20728,LUNCH BAG CARS BLUE,1,2024-06-13 01:41,1.55,10335,Netherlands
540455,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2024-06-13 01:41,1.34,10335,Netherlands
540455,21931,JUMBO STORAGE BAG SUKI,1,2024-06-13 01:41,2.27,10335,Netherlands
540455,22197,POPCORN HOLDER,2,2024-06-13 01:41,0.85,10335,Netherlands
540455,22556,PLASTERS IN TIN CIRCUS PARADE,1,2024-06-13 01:41,1.79,10335,Netherlands
540455,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2024-06-13 01:41,3.25,10335,Netherlands
549286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-06-13 04:34,2.78,11019,United Kingdom
549286,47566,PARTY BUNTING,2,2024-06-13 04:34,4.17,11019,United Kingdom
549286,22469,HEART OF WICKER SMALL,4,2024-06-13 04:34,1.56,11019,United Kingdom
549286,22197,POPCORN HOLDER,8,2024-06-13 04:34,0.83,11019,United Kingdom
549286,20725,LUNCH BAG RED RETROSPOT,4,2024-06-13 04:34,1.56,11019,United Kingdom
549286,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-06-13 04:34,5.0,11019,United Kingdom
549286,22960,JAM MAKING SET WITH JARS,2,2024-06-13 04:34,4.22,11019,United Kingdom
540742,22469,HEART OF WICKER SMALL,3,2024-06-13 04:55,1.47,10364,EIRE
540742,22960,JAM MAKING SET WITH JARS,1,2024-06-13 04:55,3.89,10364,EIRE
540742,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2024-06-13 04:55,1.88,10364,EIRE
540742,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2024-06-13 04:55,1.76,10364,EIRE
540742,21212,PACK OF 72 RETROSPOT PAPER  CASES,8,2024-06-13 04:55,0.52,10364,EIRE
540742,22457,NATURAL SLATE HEART MEMO BOARD,1,2024-06-13 04:55,3.06,10364,EIRE
540742,22423,REGENCY CAKESTAND 3 TIER,1,2024-06-13 04:55,13.89,10364,EIRE
544691,22383,LUNCH BAG SUKI DESIGN,5,2024-06-13 17:46,1.51,10669,Spain
544691,22423,REGENCY CAKESTAND 3 TIER,1,2024-06-13 17:46,12.46,10669,Spain
544691,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2024-06-13 17:46,1.73,10669,Spain
544691,21212,PACK OF 72 RETROSPOT PAPER  CASES,15,2024-06-13 17:46,0.49,10669,Spain
550424,47566,PARTY BUNTING,1,2024-06-14 06:33,4.52,11116,United Kingdom
550424,20728,LUNCH BAG CARS BLUE,2,2024-06-14 06:33,1.6,11116,United Kingdom
550424,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2024-06-14 06:33,2.59,11116,United Kingdom
550424,22960,JAM MAKING SET WITH JARS,1,2024-06-14 06:33,3.75,11116,United Kingdom
550424,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2024-06-14 06:33,1.84,11116,United Kingdom
550424,22457,NATURAL SLATE HEART MEMO BOARD,1,2024-06-14 06:33,3.53,11116,United Kingdom
550424,22197,POPCORN HOLDER,4,2024-06-14 06:33,0.78,11116,United Kingdom
540079,22556,PLASTERS IN TIN CIRCUS PARADE,2,2024-06-15 10:04,1.66,10297,EIRE
540079,22383,LUNCH BAG SUKI DESIGN,2,2024-06-15 10:04,1.48,10297,EIRE
540079,20728,LUNCH BAG CARS BLUE,2,2024-06-15 10:04,1.56,10297,EIRE
540079,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2024-06-15 10:04,3.18,10297,EIRE
540079,22197,POPCORN HOLDER,3,2024-06-15 10:04,0.84,10297,EIRE
540079,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2024-06-15 10:04,1.48,10297,EIRE
540079,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-06-15 10:04,5.47,10297,EIRE
540079,20727,LUNCH BAG BLACK SKULL,2,2024-06-15 10:04,1.53,10297,EIRE
551126,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2024-06-15 13:05,1.45,11167,EIRE
551126,22457,NATURAL SLATE HEART MEMO BOARD,1,2024-06-15 13:05,3.63,11167,EIRE
551126,22556,PLASTERS IN TIN CIRCUS PARADE,3,2024-06-15 13:05,1.66,11167,EIRE
551126,20725,LUNCH BAG RED RETROSPOT,3,2024-06-15 13:05,1.59,11167,EIRE
551126,22469,HEART OF WICKER SMALL,3,2024-06-15 13:05,1.64,11167,EIRE
551126,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-06-15 13:05,1.42,11167,EIRE
551126,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-06-15 13:05,5.45,11167,EIRE
546595,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2024-06-16 07:25,1.48,10826,France
546595,21931,JUMBO STORAGE BAG SUKI,2,2024-06-16 07:25,2.37,10826,France
546595,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2024-06-16 07:25,1.57,10826,France
546595,47566,PARTY BUNTING,1,2024-06-16 07:25,5.77,10826,France
546595,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2024-06-16 07:25,2.03,10826,France
546595,22960,JAM MAKING SET WITH JARS,1,2024-06-16 07:25,3.93,10826,France
546595,20725,LUNCH BAG RED RETROSPOT,2,2024-06-16 07:25,1.59,10826,France
546595,20727,LUNCH BAG BLACK SKULL,2,2024-06-16 07:25,1.62,10826,France
550425,22383,LUNCH BAG SUKI DESIGN,3,2024-06-16 10:22,1.6,11116,United Kingdom
550425,47566,PARTY BUNTING,1,2024-06-16 10:22,5.61,11116,United Kingdom
550425,22197,POPCORN HOLDER,5,2024-06-16 10:22,0.84,11116,United Kingdom
550425,22423,REGENCY CAKESTAND 3 TIER,1,2024-06-16 10:22,11.23,11116,United Kingdom
550425,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-06-16 10:22,1.49,11116,United Kingdom
550425,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-06-16 10:22,5.73,11116,United Kingdom
550425,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2024-06-16 10:22,2.73,11116,United Kingdom
550425,21212,PACK OF 72 RETROSPOT PAPER  CASES,9,2024-06-16 10:22,0.46,11116,United Kingdom
543687,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-06-16 19:39,5.77,10587,Germany
543687,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2024-06-16 19:39,1.91,10587,Germany
543687,22556,PLASTERS IN TIN CIRCUS PARADE,2,2024-06-16 19:39,1.85,10587,Germany
543687,22469,HEART OF WICKER SMALL,3,2024-06-16 19:39,1.49,10587,Germany
543687,85099B,JUMBO BAG RED RETROSPOT,2,2024-06-16 19:39,1.74,10587,Germany
546532,47566,PARTY BUNTING,4,2024-06-17 01:16,5.57,10820,EIRE
546532,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2024-06-17 01:16,5.77,10820,EIRE
546532,22554,PLASTERS IN TIN WOODLAND ANIMALS,11,2024-06-17 01:16,1.89,10820,EIRE
550079,85099B,JUMBO BAG RED RETROSPOT,21,2024-06-17 01:36,1.71,11089,France
550079,22423,REGENCY CAKESTAND 3 TIER,2,2024-06-17 01:36,14.76,11089,France
536986,22469,HEART OF WICKER SMALL,11,2024-06-17 03:09,1.61,10057,United Kingdom
536986,22556,PLASTERS IN TIN CIRCUS PARADE,10,2024-06-17 03:09,1.81,10057,United Kingdom
543238,22469,HEART OF WICKER SMALL,3,2024-06-17 08:45,1.5,10547,United Kingdom
543238,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2024-06-17 08:45,1.75,10547,United Kingdom
543238,85099B,JUMBO BAG RED RETROSPOT,3,2024-06-17 08:45,1.7,10547,United Kingdom
543238,22383,LUNCH BAG SUKI DESIGN,3,2024-06-17 08:45,1.56,10547,United Kingdom
543238,22960,JAM MAKING SET WITH JARS,1,2024-06-17 08:45,4.1,10547,United Kingdom
543238,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2024-06-17 08:45,3.02,10547,United Kingdom
543473,22197,POPCORN HOLDER,4,2024-06-18 01:58,0.8,10563,United Kingdom
543473,22556,PLASTERS IN TIN CIRCUS PARADE,2,2024-06-18 01:58,1.96,10563,United Kingdom
543473,22960,JAM MAKING SET WITH JARS,1,2024-06-18 01:58,3.98,10563,United Kingdom
543473,22423,REGENCY CAKESTAND 3 TIER,1,2024-06-18 01:58,14.05,10563,United Kingdom
543473,22457,NATURAL SLATE HEART MEMO BOARD,1,2024-06-18 01:58,3.13,10563,United Kingdom
543473,22383,LUNCH BAG SUKI DESIGN,2,2024-06-18 01:58,1.57,10563,United Kingdom
543473,22469,HEART OF WICKER SMALL,2,2024-06-18 01:58,1.55,10563,United Kingdom
541688,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2024-06-18 05:02,5.73,10422,France
541688,22556,PLASTERS IN TIN CIRCUS PARADE,4,2024-06-18 05:02,1.97,10422,France
541688,22960,JAM MAKING SET WITH JARS,2,2024-06-18 05:02,3.85,10422,France
541688,21931,JUMBO STORAGE BAG SUKI,4,2024-06-18 05:02,2.16,10422,France
541688,20727,LUNCH BAG BLACK SKULL,6,2024-06-18 05:02,1.47,10422,France
541688,20728,LUNCH BAG CARS BLUE,6,2024-06-18 05:02,1.45,10422,France
541688,20725,LUNCH BAG RED RETROSPOT,6,2024-06-18 05:02,1.56,10422,France
546213,47566,PARTY BUNTING,1,2024-06-18 08:34,5.19,10794,United Kingdom
546213,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2024-06-18 08:34,2.58,10794,United Kingdom
546213,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-06-18 08:34,5.83,10794,United Kingdom
546213,21212,PACK OF 72 RETROSPOT PAPER  CASES,6,2024-06-18 08:34,0.47,10794,United Kingdom
546213,20725,LUNCH BAG RED RETROSPOT,2,2024-06-18 08:34,1.59,10794,United Kingdom
538353,21212,PACK OF 72 RETROSPOT PAPER  CASES,31,2024-06-18 11:22,0.43,10162,Spain
538353,20727,LUNCH BAG BLACK SKULL,9,2024-06-18 11:22,1.52,10162,Spain
547122,20725,LUNCH BAG RED RETROSPOT,10,2024-06-18 20:39,1.53,10852,United Kingdom
547122,22960,JAM MAKING SET WITH JARS,4,2024-06-18 20:39,4.07,10852,United Kingdom
547122,22469,HEART OF WICKER SMALL,9,2024-06-18 20:39,1.64,10852,United Kingdom
547122,22556,PLASTERS IN TIN CIRCUS PARADE,9,2024-06-18 20:39,1.71,10852,United Kingdom
541789,85099B,JUMBO BAG RED RETROSPOT,2,2024-06-19 21:37,1.96,10428,France
541789,22423,REGENCY CAKESTAND 3 TIER,1,2024-06-19 21:37,12.46,10428,France
541789,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2024-06-19 21:37,1.47,10428,France
541789,22469,HEART OF WICKER SMALL,2,2024-06-19 21:37,1.6,10428,France
541789,22197,POPCORN HOLDER,4,2024-06-19 21:37,0.82,10428,France
541789,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-06-19 21:37,5.09,10428,France
541789,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2024-06-19 21:37,3.36,10428,France
541790,20727,LUNCH BAG BLACK SKULL,4,2024-06-19 22:47,1.49,10428,France
541790,22383,LUNCH BAG SUKI DESIGN,4,2024-06-19 22:47,1.54,10428,France
541790,22469,HEART OF WICKER SMALL,4,2024-06-19 22:47,1.54,10428,France
541790,22556,PLASTERS IN TIN CIRCUS PARADE,4,2024-06-19 22:47,1.71,10428,France
541790,22423,REGENCY CAKESTAND 3 TIER,1,2024-06-19 22:47,13.32,10428,France
541790,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-06-19 22:47,5.95,10428,France
542633,21931,JUMBO STORAGE BAG SUKI,7,2024-06-20 04:42,2.09,10494,United Kingdom
542633,22554,PLASTERS IN TIN WOODLAND ANIMALS,8,2024-06-20 04:42,1.8,10494,United Kingdom
542633,20725,LUNCH BAG RED RETROSPOT,9,2024-06-20 04:42,1.61,10494,United Kingdom
542633,22383,LUNCH BAG SUKI DESIGN,10,2024-06-20 04:42,1.53,10494,United Kingdom
545626,85099B,JUMBO BAG RED RETROSPOT,21,2024-06-20 10:33,1.87,10747,France
545626,20728,LUNCH BAG CARS BLUE,23,2024-06-20 10:33,1.65,10747,France
547859,21731,RED TOADSTOOL LED NIGHT LIGHT,7,2024-06-20 14:13,1.49,10913,Spain
547859,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-06-20 14:13,1.63,10913,Spain
543474,21731,RED TOADSTOOL LED NIGHT LIGHT,5,2024-06-20 15:22,1.38,10563,United Kingdom
543474,21212,PACK OF 72 RETROSPOT PAPER  CASES,14,2024-06-20 15:22,0.5,10563,United Kingdom
543474,20727,LUNCH BAG BLACK SKULL,5,2024-06-20 15:22,1.54,10563,United Kingdom
543474,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2024-06-20 15:22,1.65,10563,United Kingdom
539704,21931,JUMBO STORAGE BAG SUKI,5,2024-06-20 16:59,2.15,10274,EIRE
539704,20728,LUNCH BAG CARS BLUE,7,2024-06-20 16:59,1.51,10274,EIRE
539704,22469,HEART OF WICKER SMALL,7,2024-06-20 16:59,1.52,10274,EIRE
539704,22554,PLASTERS IN TIN WOODLAND ANIMALS,6,2024-06-20 16:59,1.82,10274,EIRE
546177,22720,SET OF 3 CAKE TINS PANTRY DESIGN,1,2024-06-21 01:33,5.6,10790,United Kingdom
546177,22423,REGENCY CAKESTAND 3 TIER,1,2024-06-21 01:33,11.75,10790,United Kingdom
546177,20725,LUNCH BAG RED RETROSPOT,2,2024-06-21 01:33,1.64,10790,United Kingdom
546177,22469,HEART OF WICKER SMALL,2,2024-06-21 01:33,1.49,10790,United Kingdom
539882,20728,LUNCH BAG CARS BLUE,16,2024-06-21 04:09,1.64,10286,EIRE
546596,85099B,JUMBO BAG RED RETROSPOT,7,2024-06-21 04:56,1.91,10826,France
546596,22554,PLASTERS IN TIN WOODLAND ANIMALS,7,2024-06-21 04:56,1.82,10826,France
546142,22197,POPCORN HOLDER,43,2024-06-21 09:45,0.81,10784,Netherlands
546142,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2024-06-21 09:45,5.76,10784,Netherlands
546142,22383,LUNCH BAG SUKI DESIGN,22,2024-06-21 09:45,1.61,10784,Netherlands
545594,85099B,JUMBO BAG RED RETROSPOT,4,2024-06-21 17:26,1.9,10746,Netherlands
545594,22383,LUNCH BAG SUKI DESIGN,5,2024-06-21 17:26,1.55,10746,Netherlands
545594,22457,NATURAL SLATE HEART MEMO BOARD,3,2024-06-21 17:26,3.18,10746,Netherlands
545594,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2024-06-21 17:26,2.8,10746,Netherlands
545594,20728,LUNCH BAG CARS BLUE,5,2024-06-21 17:26,1.56,10746,Netherlands
545595,22197,POPCORN HOLDER,50,2024-06-21 17:45,0.84,10746,Netherlands
550638,47566,PARTY BUNTING,5,2024-06-21 23:38,5.42,11128,France
536365,22554,PLASTERS IN TIN WOODLAND ANIMALS,15,2024-06-22 02:43,1.92,10000,United Kingdom
536365,84879,ASSORTED COLOUR BIRD ORNAMENT,19,2024-06-22 02:43,1.47,10000,United Kingdom
539883,20725,LUNCH BAG RED RETROSPOT,4,2024-06-22 03:26,1.64,10286,EIRE
539883,22457,NATURAL SLATE HEART MEMO BOARD,2,2024-06-22 03:26,3.43,10286,EIRE
539883,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2024-06-22 03:26,1.5,10286,EIRE
550868,22383,LUNCH BAG SUKI DESIGN,8,2024-06-22 06:13,1.46,11148,United Kingdom
550868,47566,PARTY BUNTING,2,2024-06-22 06:13,5.21,11148,United Kingdom
550868,22469,HEART OF WICKER SMALL,7,2024-06-22 06:13,1.61,11148,United Kingdom
550868,21212,PACK OF 72 RETROSPOT PAPER  CASES,22,2024-06-22 06:13,0.54,11148,United Kingdom
550868,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2024-06-22 06:13,1.65,11148,United Kingdom
550868,22960,JAM MAKING SET WITH JARS,3,2024-06-22 06:13,3.98,11148,United Kingdom
550868,22423,REGENCY CAKESTAND 3 TIER,1,2024-06-22 06:13,14.8,11148,United Kingdom
550868,22457,NATURAL SLATE HEART MEMO BOARD,4,2024-06-22 06:13,3.18,11148,United Kingdom
549159,47566,PARTY BUNTING,1,2024-06-22 10:16,5.05,11011,United Kingdom
549159,21212,PACK OF 72 RETROSPOT PAPER  CASES,9,2024-06-22 10:16,0.46,11011,United Kingdom
549159,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2024-06-22 10:16,3.0,11011,United Kingdom
549159,20728,LUNCH BAG CARS BLUE,3,2024-06-22 10:16,1.5,11011,United Kingdom
549159,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2024-06-22 10:16,1.87,11011,United Kingdom
549159,21731,RED TOADSTOOL LED NIGHT LIGHT,3,2024-06-22 10:16,1.64,11011,United Kingdom
549159,20727,LUNCH BAG BLACK SKULL,3,2024-06-22 10:16,1.62,11011,United Kingdom
549159,85099B,JUMBO BAG RED RETROSPOT,2,2024-06-22 10:16,2.0,11011,United Kingdom
543868,21731,RED TOADSTOOL LED NIGHT LIGHT,2,2024-06-22 11:29,1.64,10607,Germany
543868,47566,PARTY BUNTING,1,2024-06-22 11:29,5.29,10607,Germany
543868,22960,JAM MAKING SET WITH JARS,1,2024-06-22 11:29,3.79,10607,Germany
543868,22556,PLASTERS IN TIN CIRCUS PARADE,2,2024-06-22 11:29,1.83,10607,Germany
547860,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2024-06-22 13:57,3.03,10913,Spain
547860,20728,LUNCH BAG CARS BLUE,4,2024-06-22 13:57,1.56,10913,Spain
547860,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2024-06-22 13:57,1.69,10913,Spain
547860,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,2024-06-22 13:57,1.9,10913,Spain
546214,22960,JAM MAKING SET WITH JARS,2,2024-06-22 21:42,3.99,10794,United Kingdom
